ids,cpl1,cpl2,cpl3,cpl4,cpl5,cpl6,cpl7,cpl8
18541,8.49014,10.6047,10.5539,1.03156e-08,4.71344,0.00167084,0.0035785,0.0737735
18542,8.30899,10.3591,10.8722,1.04263e-08,4.40869,0.00566106,0.00185682,0.0774617
18543,8.5301,10.718,10.589,1.05196e-08,4.02767,0.00463209,0.000810255,0.0543443
18544,8.46489,10.4919,11.9959,1.05341e-08,4.70763,0.00668962,0.00072,0.0760231
18545,8.45303,10.4746,12.1279,1.02435e-08,4.94688,0.00522132,0.00207694,0.107251
18546,8.52093,10.5795,11.4791,1.03328e-08,4.92977,0.00266752,0.00214235,0.0514198
18547,8.46134,10.546,11.7492,1.01106e-08,4.28765,0.00813794,0.000779057,0.062989
18548,8.37957,10.4662,10.3383,1.0702e-08,4.21,0.00713634,0.0010474,0.0697691
18549,8.50521,10.5042,11.6636,1.04822e-08,5.28317,0.00322471,0.00179441,0.044374
18550,8.32334,10.2906,10.1789,1.0611e-08,4.68668,0.00944354,0.000706259,0.0475355
18551,8.49862,10.5129,10.7715,1.04049e-08,5.10781,0.0037466,0.00332383,0.0688591
18552,8.31183,10.3625,10.6808,1.03401e-08,4.70427,0.000293817,0.00132465,0.0949785
18553,8.46684,10.5244,12.139,1.06397e-08,4.54716,0.00718056,0.000272555,0.0704271
18554,8.37503,10.313,12.4296,1.03097e-08,5.31739,0.00607184,0.00147405,0.129634
18555,8.49739,10.5973,10.4975,1.029e-08,4.78177,0.00210286,0.00333162,0.0753504
18556,8.4726,10.5314,10.6305,1.07162e-08,4.90472,0.00316036,0.00180215,0.0867742
18557,8.35854,10.3617,10.0281,1.036e-08,4.81719,0.00656945,0.00203743,0.0719836
18558,8.37121,10.3697,9.34353,1.05615e-08,5.28017,0.000183137,0.00120082,0.035712
18559,8.48375,10.5868,10.3776,1.08051e-08,4.31562,0.00765474,0.00167387,0.0613891
18560,8.34865,10.5072,9.36749,1.03535e-08,3.93268,0.00344329,0.000796751,0.0685699
18561,8.31557,10.3381,10.9002,1.03007e-08,4.75674,0.00295868,0.00127424,0.0956815
18562,8.40405,10.3923,10.6281,1.03222e-08,5.17683,0.00265694,0.00152809,0.0738642
18563,8.2666,10.2091,9.24598,1.05386e-08,5.45208,0.00053919,0.000651313,0.106339
18564,8.4215,10.6112,11.0259,1.01758e-08,3.93809,0.00220995,0.000173041,0.0574139
18565,8.3705,10.3519,10.5327,1.03274e-08,5.03829,0.00407882,0.000739253,0.0634708
18566,8.29887,10.2113,9.69381,1.09366e-08,4.95182,0.012433,0.00109819,0.0849268
18567,8.39623,10.399,9.49294,1.05587e-08,5.28521,0.000253601,0.00138003,0.0391285
18568,8.3195,10.3268,11.7573,1.01982e-08,4.34823,0.0105678,0.000631866,0.101718
18569,8.47658,10.5524,11.4351,1.04733e-08,4.72144,0.00335499,0.00260062,0.0636011
18570,8.47505,10.5363,10.6245,1.07193e-08,4.9055,0.00295452,0.00181759,0.0870637
18571,8.45852,10.466,11.8247,1.03172e-08,5.00821,0.00507703,0.00271178,0.0605505
18572,8.48696,10.5333,11.7773,1.05248e-08,4.65539,0.00617937,0.000204052,0.0774219
18573,8.27638,10.2232,9.40687,1.05511e-08,5.32008,0.00207484,0.000660789,0.0961974
18574,8.4344,10.5909,11.1993,1.02049e-08,4.19803,0.0018349,0.000364073,0.0615077
18575,8.29044,10.2705,11.1091,1.09562e-08,5.18984,0.00186236,0.00198478,0.0884624
18576,8.36641,10.397,10.9147,1.02409e-08,4.45465,0.00882832,0.000569107,0.0980661
18577,8.33352,10.2414,10.0413,1.03889e-08,5.32359,0.00671712,0.0022604,0.0607426
18578,8.49027,10.5786,11.7658,1.04588e-08,4.62542,0.00388317,0.0028085,0.0677689
18579,8.37951,10.3563,10.3603,1.03302e-08,5.05429,0.00398687,0.000894921,0.0687307
18580,8.25311,10.1681,10.1692,1.09104e-08,4.95566,0.0113798,0.00110608,0.0745583
18581,8.37547,10.4754,9.95458,1.07575e-08,4.41512,0.00157574,0.00233889,0.0417591
18582,8.44689,10.3939,11.8728,1.07762e-08,5.45046,0.00306484,9.24688e-05,0.0978999
18583,8.23692,10.1383,10.1428,1.09499e-08,5.0588,0.0104746,0.00098938,0.0755336
18584,8.4783,10.5087,12.0295,1.04819e-08,4.90145,0.00425874,0.00155675,0.0839915
18585,8.69583,10.8814,11.2342,1.06516e-08,4.62375,0.000514635,0.0029168,0.0513944
18586,8.37431,10.4745,9.94562,1.07586e-08,4.41201,0.00155939,0.00233244,0.0416038
18587,8.40796,10.5298,10.1324,1.07355e-08,4.25979,0.00291001,0.0025617,0.0479145
18588,8.43918,10.3893,11.8232,1.07614e-08,5.37129,0.00389839,0.000267162,0.0978072
18589,8.48848,10.487,11.7463,1.06938e-08,5.21925,0.00341665,0.000647767,0.0919578
18590,8.49405,10.5185,12.2241,1.05378e-08,4.71994,0.00760281,0.0011673,0.0773281
18591,8.19505,10.0624,10.0103,1.09754e-08,5.20078,0.010602,0.00103392,0.07747
18592,8.41564,10.349,12.1057,1.07512e-08,5.45672,0.00336422,0.000230584,0.101565
18593,8.2972,10.2253,10.2417,1.09247e-08,5.08052,0.00943515,0.00205494,0.0743821
18594,8.38427,10.4173,11.4841,1.04683e-08,4.48072,0.00890011,0.00192897,0.0660268
18595,8.41616,10.3658,12.114,1.07434e-08,5.30449,0.00418126,0.000410749,0.0994593
18596,8.60135,10.7319,10.9978,1.06737e-08,4.53514,0.00351451,0.00222611,0.0643199
18597,8.21025,10.0711,10.1363,1.0947e-08,5.12526,0.0132708,0.00100894,0.0781138
18598,8.25815,10.1568,10.2268,1.09398e-08,5.0116,0.0124148,0.00135265,0.0773673
18599,8.41433,10.6047,9.66896,1.05989e-08,3.89503,0.00283274,0.00149612,0.0467181
18600,8.35156,10.302,11.0223,1.07621e-08,5.25352,0.00293517,0.000849861,0.0791443
18601,8.66607,10.9188,11.4131,1.04623e-08,4.20581,0.000871513,0.00150518,0.0485304
18602,8.43817,10.6262,10.4873,1.06086e-08,3.95638,0.00247841,0.00190174,0.0425962
18603,8.28926,10.4005,9.15293,1.06144e-08,4.07098,0.00321421,0.000626654,0.0425265
18604,8.50372,10.5282,12.0441,1.07275e-08,5.12577,0.00362775,0.00213864,0.0941682
18605,8.51084,10.6255,11.7214,1.05439e-08,4.49908,0.0040617,0.00178155,0.0452401
18606,8.39728,10.3726,10.8797,1.08343e-08,4.81501,0.0105405,0.00159243,0.0673615
18607,8.28628,10.3899,9.21858,1.06139e-08,4.09688,0.00341551,0.000661798,0.0436955
18608,8.62441,10.8997,11.3446,1.05453e-08,3.89318,0.00130932,0.00198502,0.05163
18609,8.38327,10.518,9.23703,1.06815e-08,3.99935,0.0043029,0.000555838,0.0453194
18610,8.56993,10.6969,10.8812,1.07287e-08,4.55899,0.00361443,0.00115991,0.0633796
18611,8.37863,10.5067,9.70731,1.0629e-08,4.1932,0.00282029,0.000466878,0.0498744
18612,8.57159,10.7795,10.849,1.05189e-08,4.1899,0.00244931,0.00351372,0.0568943
18613,8.39778,10.382,11.5395,1.03286e-08,4.82652,0.00872622,0.000785895,0.0432526
18614,8.43786,10.5615,11.1649,1.06058e-08,4.36784,0.00262912,0.00176413,0.0430526
18615,8.47925,10.4756,12.2435,1.07626e-08,5.29961,0.00286957,0.00210439,0.100331
18616,8.51334,10.7257,10.5482,1.039e-08,4.0064,0.00223808,0.00072388,0.0470401
18617,8.32418,10.2791,10.4005,1.0007e-08,5.07216,0.00621699,0.000760546,0.057584
18618,8.35604,10.3236,10.527,1.00436e-08,5.05148,0.00616421,0.000915739,0.0582624
18619,8.44356,10.4871,11.7066,1.07565e-08,4.68771,0.00680601,0.00122883,0.0905012
18620,8.3874,10.3232,10.8851,1.01842e-08,5.19459,0.00743116,0.00135959,0.0658596
18621,8.58082,10.7771,10.0716,1.08129e-08,3.95388,0.00555617,0.00097607,0.059016
18622,8.36788,10.4141,9.73912,1.05855e-08,4.68841,0.00457529,0.00196272,0.055435
18623,8.44146,10.5104,11.0574,1.03719e-08,4.7509,0.00244817,0.00167348,0.0419704
18624,8.304,10.2877,10.866,1.05667e-08,5.07561,0.00234557,0.00106414,0.0712862
18625,8.40404,10.454,11.8347,1.0863e-08,4.48935,0.00789374,0.000517914,0.0744917
18626,8.50791,10.5416,11.5935,1.0779e-08,5.08754,0.00341744,0.00209759,0.0934959
18627,8.51492,10.6281,10.7042,1.05648e-08,4.49082,0.00371762,0.00239687,0.0951455
18628,8.60487,10.8291,11.2391,1.06065e-08,4.16123,0.00103428,0.00186718,0.0421971
18629,8.44261,10.5155,10.4271,1.06316e-08,4.59485,0.00374441,0.00168519,0.108148
18630,8.42585,10.5368,10.1097,1.06473e-08,4.41095,0.00240515,0.00148403,0.113468
18631,8.41403,10.4718,10.9548,1.04129e-08,4.92467,0.00146983,0.00240619,0.0683203
18632,8.3967,10.3893,10.5694,1.0061e-08,4.98199,0.00564412,0.00109672,0.0575235
18633,8.47281,10.6077,11.1808,1.05197e-08,4.37859,0.000995465,0.000571652,0.0397791
18634,8.69982,11.0466,10.9183,1.06415e-08,3.72065,8.57742e-05,0.00240277,0.0473818
18635,8.42039,10.533,10.0868,1.06653e-08,4.42319,0.00196909,0.00148458,0.116565
18636,8.62983,10.8049,11.2002,1.05107e-08,4.62631,0.00117528,0.0046618,0.0542333
18637,8.44414,10.5741,10.7809,1.04665e-08,4.22311,0.0032901,0.000704861,0.0451625
18638,8.54539,10.708,10.9099,1.02039e-08,4.3825,0.00302518,0.00185786,0.0409561
18639,8.38768,10.4566,10.2447,1.06607e-08,4.49796,0.0047878,0.0016957,0.11133
18640,8.60066,10.8141,11.1419,1.08119e-08,4.06736,0.00475988,0.00214172,0.0635583
18641,8.45148,10.5827,10.8833,1.04801e-08,4.26293,0.00270242,0.000670745,0.0437837
18642,8.51424,10.6607,10.2065,1.08163e-08,4.18702,0.00637467,0.00170117,0.0654109
18643,8.57606,10.7332,10.808,1.05503e-08,4.22692,0.00548951,0.00240516,0.0634135
18644,8.58339,10.7046,11.5,1.04822e-08,4.6148,0.00249428,0.00113403,0.0499179
18645,8.46152,10.5816,10.162,1.07252e-08,4.24855,0.00544687,0.00141122,0.0894966
18646,8.37407,10.433,11.0542,1.07432e-08,4.78925,0.00187233,0.000917868,0.0603095
18647,8.32632,10.2786,10.5749,1.00672e-08,4.99855,0.00771333,0.000990427,0.0577621
18648,8.54905,10.7123,11.7843,1.073e-08,4.34643,0.00171256,0.00060673,0.0949716
18649,8.60303,10.8632,10.8305,1.07332e-08,3.83554,0.00361275,0.00168854,0.0537675
18650,8.4357,10.5523,11.1041,1.0533e-08,4.36982,0.00203765,0.000544806,0.0380771
18651,8.51844,10.7103,11.9301,1.07401e-08,4.17933,0.00159513,0.00055571,0.0814935
18652,8.56544,10.7596,9.99121,1.08072e-08,3.91292,0.00604062,0.00104596,0.0598475
18653,8.69005,11.0271,10.9226,1.06751e-08,3.72462,0.000373585,0.00206725,0.0468883
18654,8.43506,10.4954,11.2429,1.06992e-08,4.57293,0.00411382,0.000893744,0.0772779
18655,8.55287,10.7236,11.7469,1.07194e-08,4.11706,0.00411785,0.000944561,0.0824873
18656,8.50943,10.5823,9.87931,1.05641e-08,4.74513,0.00450944,0.00163539,0.0645684
18657,8.60937,10.7216,10.9284,1.06707e-08,4.83718,0.00086429,0.00145367,0.0582597
18658,8.32589,10.3095,10.5367,1.02029e-08,4.81679,0.00718337,0.00112569,0.0578792
18659,8.41768,10.4503,10.8888,1.0659e-08,4.80223,0.00547197,0.00217959,0.14383
18660,8.32234,10.3136,10.0891,1.01247e-08,4.83552,0.00566018,0.000714939,0.0528995
18661,8.47229,10.5956,11.3363,1.05907e-08,4.22572,0.00474479,0.00113473,0.0449092
18662,8.40736,10.4335,11.4585,1.07182e-08,5.0059,0.00336578,0.00161222,0.1066
18663,8.60488,10.808,9.05539,1.05916e-08,4.29673,0.000766726,0.00240109,0.0389699
18664,8.31658,10.3527,10.541,1.07217e-08,4.34429,0.00834435,0.00153846,0.0595364
18665,8.62852,10.8073,10.8636,1.05278e-08,4.44194,0.00171569,0.00144189,0.0604745
18666,8.31201,10.2384,10.3363,1.01323e-08,4.90256,0.012075,0.000863084,0.0622626
18667,8.4468,10.5476,10.3262,1.08283e-08,4.24281,0.00727602,0.0011218,0.0539478
18668,8.55657,10.6938,9.27165,1.06134e-08,4.49447,0.00356119,0.00183533,0.0588873
18669,8.40134,10.4838,10.9944,1.07247e-08,4.34507,0.0059262,0.00119872,0.0724571
18670,8.42908,10.4805,10.7388,1.06937e-08,4.73091,0.00476417,0.00230973,0.130103
18671,8.60155,10.7481,9.60834,1.08979e-08,4.51197,0.00303486,0.00230013,0.065485
18672,8.41393,10.4576,11.2451,1.0494e-08,4.86156,0.00300177,0.00210514,0.0681734
18673,8.58569,10.7751,11.6484,1.06924e-08,4.26686,0.00233529,0.00117732,0.0854241
18674,8.43569,10.4997,10.2463,1.0633e-08,4.57751,0.00562689,0.00221177,0.0528667
18675,8.55624,10.7229,10.0651,1.07547e-08,4.25336,0.00409298,0.00267538,0.0782726
18676,8.42847,10.5274,11.4943,1.04784e-08,4.57199,0.00373474,0.00369244,0.066081
18677,8.60785,10.7249,9.52301,1.09406e-08,4.65309,0.00288829,0.00212295,0.0543359
18678,8.54795,10.7016,10.9933,1.0628e-08,4.1579,0.00507453,0.00161467,0.0710481
18679,8.26062,10.1366,10.1826,1.01489e-08,5.22869,0.0109452,0.000643977,0.063855
18680,8.53672,10.6213,12.0555,1.0621e-08,4.58277,0.00466269,0.000416079,0.0527197
18681,8.50831,10.6447,10.9726,1.05246e-08,4.41658,0.0017423,0.000795018,0.0468508
18682,8.4284,10.4762,10.1944,1.06135e-08,4.65864,0.00587792,0.00224139,0.0515236
18683,8.61936,10.7905,12.6207,1.07532e-08,4.465,0.00299284,0.00393032,0.0684189
18684,8.60841,10.759,9.85627,1.09084e-08,4.43819,0.00380992,0.00202384,0.0587565
18685,8.61327,10.9096,11.1143,1.01784e-08,3.73999,0.00180452,0.00323747,0.0706124
18686,8.5573,10.7667,10.3848,1.08496e-08,4.02787,0.00397746,0.00229636,0.0610597
18687,8.51618,10.6534,11.0706,1.05455e-08,4.16069,0.00699994,0.00100453,0.0533087
18688,8.43727,10.5094,10.8031,1.06459e-08,4.37121,0.00609084,0.00143046,0.108699
18689,8.47754,10.5977,11.655,1.08066e-08,4.39473,0.00354776,0.0020087,0.0854812
18690,8.51979,10.6761,11.4346,1.0667e-08,4.24428,0.0031891,0.0006933,0.091652
18691,8.60241,10.7436,11.8483,1.07722e-08,4.66352,0.00118232,0.00259145,0.0639155
18692,8.54509,10.6744,10.437,1.06783e-08,4.50397,0.00216574,0.00128568,0.0496165
18693,8.42923,10.4793,10.2515,1.06165e-08,4.63169,0.00589789,0.00216534,0.0568855
18694,8.48174,10.5637,12.0268,1.065e-08,4.80802,0.00267148,0.00199326,0.0618615
18695,8.49792,10.6102,11.5004,1.0627e-08,4.50283,0.00334926,0.000613333,0.0894555
18696,8.24256,10.1003,9.71354,1.00083e-08,5.4069,0.0102265,0.000524754,0.0623861
18697,8.60351,10.7451,11.8417,1.07709e-08,4.6634,0.00117865,0.00258864,0.0640225
18698,8.54568,10.7515,10.012,1.08937e-08,4.13206,0.0020014,0.00283434,0.0550503
18699,8.57089,10.7107,11.5438,1.06865e-08,4.57882,0.0013718,0.001974,0.0581381
18700,8.49895,10.6258,10.9478,1.05461e-08,4.36049,0.00355229,0.000837905,0.050924
18701,8.60616,10.915,11.3529,1.06421e-08,3.61229,0.00171814,0.0017317,0.0495124
18702,8.2969,10.385,11.7645,1.07386e-08,4.0005,0.0077877,0.000915242,0.0814162
18703,8.4557,10.5535,11.4417,1.05229e-08,4.39106,0.00441366,0.000149854,0.0538915
18704,8.42647,10.447,11.8234,1.07305e-08,5.10247,0.00306537,0.00150733,0.0786632
18705,8.4585,10.539,10.2378,1.06624e-08,4.55875,0.00503223,0.00239636,0.0524853
18706,8.45012,10.5004,9.62852,1.03395e-08,4.78515,0.00523177,0.00175925,0.0515101
18707,8.67818,10.9141,10.6659,1.07789e-08,4.4511,0.000372309,0.0047339,0.0477424
18708,8.41251,10.4992,10.2711,1.06972e-08,4.21041,0.00612217,0.000956044,0.0485714
18709,8.61836,10.7714,11.6827,1.07085e-08,4.60293,0.00193351,0.00274941,0.0674296
18710,8.59295,10.7357,11.6447,1.06471e-08,4.50069,0.00370693,0.00298344,0.0655267
18711,8.51191,10.7298,10.3335,1.08284e-08,3.89135,0.00381524,0.00250213,0.055208
18712,8.4021,10.4566,10.7008,1.05062e-08,4.92358,0.00143875,0.00161544,0.0677613
18713,8.52001,10.768,10.6239,1.08137e-08,3.84311,0.000194246,0.000644682,0.0452782
18714,8.53218,10.7665,11.3813,1.05313e-08,3.70068,0.00390617,0.00111623,0.0775939
18715,8.52745,10.7227,10.1703,1.08437e-08,4.14442,0.00256172,0.00265074,0.0538315
18716,8.29402,10.2001,9.90495,1.00333e-08,5.14864,0.0108047,0.00119377,0.0638869
18717,8.4578,10.5569,11.4327,1.05241e-08,4.39133,0.00437654,0.000207763,0.0538372
18718,8.46862,10.6522,10.7385,1.07975e-08,3.99582,0.00391756,0.0011805,0.0503083
18719,8.57925,10.8127,10.9685,1.07101e-08,3.96775,0.00321551,0.00172149,0.0658266
18720,8.44127,10.6082,11.0623,1.06517e-08,4.03103,0.00438071,0.00203122,0.0475624
18721,8.47664,10.6074,10.2636,1.05109e-08,4.54109,0.00183369,0.00378267,0.0661958
18722,8.41779,10.4459,10.183,1.05831e-08,4.78452,0.00503169,0.00212615,0.0512632
18723,8.35816,10.345,10.3005,1.03512e-08,4.72468,0.00804824,0.000799372,0.0795566
18724,8.51633,10.6108,10.1108,1.04527e-08,4.8573,0.00151429,0.00078862,0.0796653
18725,8.42429,10.4365,11.844,1.07168e-08,5.09822,0.00372797,0.00146412,0.077949
18726,8.63744,10.7992,9.85645,1.08613e-08,4.46391,0.00288253,0.00233113,0.0540387
18727,8.63598,10.8237,11.5667,1.0161e-08,4.35217,0.00278113,0.00284037,0.0635513
18728,8.61586,10.7667,11.9313,1.06448e-08,4.52832,0.00224605,0.00106096,0.0897415
18729,8.32102,10.2286,10.4289,1.02602e-08,4.97295,0.0122392,0.00086386,0.0762512
18730,8.39854,10.3926,11.8315,1.05761e-08,4.82806,0.00638343,0.00171212,0.0662144
18731,8.61697,10.7751,11.634,1.00863e-08,4.45829,0.00242706,0.00268293,0.0583188
18732,8.57421,10.7403,11.188,1.05317e-08,4.34971,0.00357576,0.00141021,0.0512372
18733,8.42298,10.5132,11.2995,1.06579e-08,4.24868,0.00736735,0.00201245,0.0821036
18734,8.42748,10.4419,11.8143,1.07189e-08,5.08872,0.00371531,0.00147711,0.0775909
18735,8.65791,10.8398,11.9967,1.05897e-08,4.55647,0.0010849,0.00203768,0.0572287
18736,8.54629,10.7176,11.6741,1.0738e-08,4.29864,0.00156838,0.000610334,0.0902527
18737,8.38683,10.4995,12.1168,1.07017e-08,4.21464,0.00522484,0.00154467,0.0639897
18738,8.42057,10.5088,11.3002,1.06536e-08,4.24519,0.00757163,0.0020473,0.0819633
18739,8.63557,10.8014,9.92913,1.08617e-08,4.44355,0.00297001,0.00229208,0.0552362
18740,8.40986,10.3662,11.4213,1.05382e-08,5.01935,0.00896963,0.00227661,0.0843807
18741,8.4672,10.5016,11.038,1.04829e-08,4.94417,0.00459549,0.00180923,0.0634045
18742,8.24094,10.349,12.8112,1.05427e-08,3.87059,0.00524351,6.5039e-05,0.0654644
18743,8.57664,10.8228,9.72935,1.05499e-08,3.7993,0.00334839,0.00140622,0.0518025
18744,8.35121,10.3389,9.593,1.05577e-08,5.00696,0.00359876,0.00245867,0.0495322
18745,8.22183,10.2295,10.2467,1.0797e-08,4.21762,0.00907202,0.000769534,0.0547223
18746,8.27952,10.1603,9.93903,1.005e-08,5.34833,0.00944427,0.000848961,0.0613801
18747,8.59744,10.762,10.4611,1.0716e-08,4.36947,0.00261892,0.000816852,0.0475099
18748,8.25212,10.3585,12.7457,1.05242e-08,3.87874,0.00572899,0.000123995,0.066745
18749,8.34188,10.3481,9.33697,1.05085e-08,4.98989,0.00191575,0.00280895,0.0425968
18750,8.52658,10.6505,11.8514,1.01853e-08,4.44252,0.00436902,0.00180492,0.0532793
18751,8.45198,10.4758,10.895,1.02021e-08,4.86006,0.00438798,0.00187494,0.0638611
18752,8.49948,10.769,10.7298,1.08646e-08,3.67473,0.00184861,0.0021013,0.0598558
18753,8.47169,10.616,10.3957,1.05692e-08,4.02345,0.00652123,0.000886366,0.0784113
18754,8.36438,10.3278,12.0888,1.09021e-08,5.42495,0.00134212,0.000504396,0.0784558
18755,8.46314,10.5864,9.49976,1.06872e-08,4.33918,0.0033003,0.0016582,0.0401279
18756,8.45194,10.5155,10.9904,1.06093e-08,4.51422,0.00659757,0.00179661,0.069757
18757,8.45436,10.4706,11.521,1.04045e-08,4.99305,0.00475313,0.00133663,0.0707448
18758,8.51517,10.7557,10.6638,1.08132e-08,3.85811,0.000536477,0.000648237,0.0458227
18759,8.31261,10.4166,12.1013,1.07876e-08,3.97991,0.00690141,0.000583257,0.0514153
18760,8.44174,10.4826,10.9009,1.05887e-08,4.65565,0.00645188,0.00168402,0.0665685
18761,8.6738,10.9282,11.2635,1.06787e-08,4.07381,0.000906204,0.000906003,0.0827041
18762,8.34578,10.3623,9.39985,1.05245e-08,4.93913,0.00195596,0.00281501,0.0429161
18763,8.39458,10.3262,11.0071,1.01841e-08,5.21087,0.00814753,0.00191088,0.059011
18764,8.52664,10.7621,10.8896,1.07489e-08,3.84521,0.00223983,0.00174242,0.0519848
18765,8.60126,10.8015,11.8002,1.07488e-08,4.168,0.00345258,0.00267525,0.0845873
18766,8.47185,10.5085,10.3891,1.06074e-08,4.69428,0.00577774,0.000433691,0.0437136
18767,8.47895,10.6295,9.43864,1.06895e-08,4.36635,0.000696675,0.00200393,0.0414093
18768,8.49745,10.6265,11.2097,1.06928e-08,4.50462,0.0013835,0.00237986,0.0749936
18769,8.20978,10.1353,10.8045,1.04849e-08,5.43824,0.000367557,0.000478885,0.0842127
18770,8.46489,10.6393,10.5141,1.05325e-08,4.35907,0.000213453,0.00375426,0.0632904
18771,8.66239,10.9621,10.5207,1.02364e-08,3.83351,0.00227389,0.0018972,0.065118
18772,8.44489,10.4688,11.3352,1.04182e-08,4.88939,0.0056959,0.00138135,0.0713731
18773,8.73982,11.0344,10.9273,1.06713e-08,3.94793,0.00114106,0.00176713,0.0721496
18774,8.41983,10.4972,9.5074,1.05192e-08,4.6266,0.00308013,0.00163398,0.0466557
18775,8.34099,10.3464,9.50234,1.05292e-08,4.88204,0.00409923,0.00273026,0.0465817
18776,8.2498,10.114,9.73123,1.0018e-08,5.38563,0.010094,0.000542864,0.0625284
18777,8.54648,10.7177,11.6744,1.0738e-08,4.30153,0.00153524,0.000612207,0.0903281
18778,8.72493,10.9955,10.9021,1.06477e-08,4.06059,0.00148888,0.00178793,0.0722755
18779,8.41919,10.551,12.6225,1.05462e-08,4.06079,0.00564497,0.000282029,0.062488
18780,8.43453,10.5452,10.588,1.07504e-08,4.60492,0.00171421,0.00242065,0.0510357
18781,8.32731,10.2483,9.63249,1.01034e-08,5.23702,0.00838105,0.000695163,0.0635511
18782,8.42968,10.5268,9.71571,1.05848e-08,4.52684,0.00263066,0.0014794,0.0457398
18783,8.42297,10.4332,10.3795,1.04028e-08,4.96966,0.00612509,0.00210968,0.0852371
18784,8.30688,10.2614,9.67169,1.03817e-08,5.01533,0.00543182,0.0016627,0.0600697
18785,8.3478,10.3031,9.98281,1.0587e-08,5.28192,0.00409793,0.000246925,0.0872456
18786,8.47641,10.6534,11.7439,1.06903e-08,3.90832,0.00555067,0.000678829,0.0843572
18787,8.35181,10.3515,9.43671,1.05418e-08,5.00762,0.00301689,0.00272195,0.04376
18788,8.48079,10.7446,11.2614,1.0825e-08,3.55729,0.00257121,0.00130706,0.0643868
18789,8.47113,10.5911,9.72328,1.05761e-08,4.50284,0.0024642,0.00182693,0.0445984
18790,8.29102,10.1978,10.0012,1.0118e-08,5.23503,0.00890507,0.000552497,0.0663903
18791,8.45682,10.5383,10.4372,1.05165e-08,4.59195,0.00493558,0.00187784,0.0797948
18792,8.37574,10.3855,9.67991,1.0567e-08,4.91083,0.00401752,0.0024641,0.0447388
18793,8.51617,10.6816,9.83143,1.05891e-08,4.31234,0.00225562,0.00148915,0.0449148
18794,8.25228,10.3751,12.9513,1.05588e-08,3.77596,0.00543126,9.54248e-05,0.0670326
18795,8.21244,10.1382,10.843,1.04746e-08,5.46142,0.000136882,0.000484021,0.0851485
18796,8.46036,10.6909,12.2465,1.06459e-08,3.85115,0.00238022,0.00244934,0.0569478
18797,8.57632,10.7753,9.87759,1.05933e-08,4.25568,0.0025657,0.00271959,0.045863
18798,8.31093,10.237,10.7951,1.0372e-08,5.15653,0.00816691,0.0010848,0.103791
18799,8.31289,10.2852,10.8297,1.02945e-08,4.8369,0.00714433,0.00049879,0.0607305
18800,8.32548,10.3637,9.67269,1.08639e-08,4.68214,0.0039666,0.000851588,0.0349137
18801,8.52774,10.655,9.89787,1.04803e-08,4.48329,0.00351626,0.00108604,0.0651382
18802,8.4091,10.5816,11.9825,1.06283e-08,3.71224,0.00706494,0.00118585,0.0681462
18803,8.47289,10.6124,10.695,1.04512e-08,3.96096,0.00738883,0.00077175,0.0695774
18804,8.20831,10.0864,9.66011,1.01991e-08,5.14557,0.0103122,0.000719725,0.0630208
18805,8.30171,10.2754,10.2231,1.05604e-08,5.13275,0.0033798,0.0011661,0.0881942
18806,8.27798,10.2546,9.99636,1.08821e-08,4.86355,0.00653955,0.00171613,0.0501797
18807,8.34537,10.3731,9.27884,1.07277e-08,4.59043,0.00686927,0.00115951,0.0690061
